1215420860000,128.12707912618828
1217134284000,129.5326270895387
1217990995000,129.97219302083155
1218847707000,131.42579139250148
1219704418000,133.2329194685001
1221417842000,136.40987671236178
1223131266000,139.41127015561702
1224844690000,138.30037184829183
1225701401000,138.75063016547446
1226558113000,138.72975753413672
1227414824000,138.88311459745714
1228271535000,138.78703333727805
1229128246000,138.61258187175912
1229984958000,138.49097261559896
1230841669000,138.34438328739057
1232555093000,138.86236370041803
1233411805000,139.14279871468452
1234268517000,139.16746781572533
1235125229000,139.30869740262767
1235981941000,139.217596798639
1236838652000,138.83954423928867
1237695363000,137.31413912139274
1238552075000,137.46115848678
1239408786000,136.29153527782762
1240265497000,135.80764759387898
1241122207000,134.8722764138826
1242835631000,133.46250774958636
1243692343000,132.41213691471785
1244549055000,131.75613822782512
1245405766000,129.9115458627121
1246262478000,129.38155890926924
1247119190000,128.22442714372974
1248832613000,129.37862080547933
1249689324000,128.84453721151417
1250546035000,129.58823984230636
1251402747000,131.88805151616882
1253116171000,135.78473655823268
1253972882000,136.86494380138595
1255686306000,138.3551790716765
1256543017000,138.6977216538763
1257399729000,138.58509714692175
1258256440000,139.10217622856263
1259113151000,138.9323056729892
1259969862000,133.31599056975062
1261683285000,139.22164845666944
1265110134000,138.95470083161172
1265966845000,139.11483585943628
1266823557000,138.85599686085115
1267680268000,137.63650364536602
1268536979000,138.81942711493173
1269393690000,138.3902885085186
1270250401000,138.67452507473917
1271107112000,137.99028849787183
1271963824000,136.76469367821113
1272820536000,136.05023468455354
1273677247000,135.31706708776727
1274533959000,133.97323762154687
1275390671000,132.76438922352995
1276247382000,132.1531217271144
1277104093000,131.73939096947953
1277960804000,130.58744007849626
1278817516000,131.27257779040318
1279674227000,130.8082380945049
1280530938000,131.58285065943207
1281387650000,130.93540037500242
1282244362000,133.03781053761915
1283101074000,134.44046701257014
1283957786000,135.6196207384123
1284814497000,135.87679028794565
1285671209000,137.2405311820222
1286527920000,137.78293361188744
1287384631000,137.8939033510043
1288241342000,138.12786147536832
1289098053000,138.17977870756158
1289954765000,138.1173286441778
1290811477000,138.41721633909762
1295095036000,138.73539402923075
1295951747000,138.9503140089662
1296808458000,138.9263688212594
1297665169000,138.92021864359822
1298521879000,138.83678395855813
1299378590000,139.07542158318503
1300235303000,138.3384819070096
1301092015000,138.36212094786873
1303662150000,136.27055760196197
1304518861000,135.5479390462652
1305375572000,134.43246301050837
1306232283000,133.79033646978192
1307088995000,132.99611344118466
1307945707000,131.45088401658273
1308802419000,130.97231975818642
1309659131000,129.47396721353022
1311372554000,128.81849546550094
1312229265000,129.28980324048482
1313085976000,130.16960030878784
1313942687000,131.2728200103273
1314799398000,132.14024105476037
1315656110000,133.3624313698884
1316512822000,134.6302392003238
1317369533000,135.5979313693928
1318226244000,136.42788582767162
1319082955000,137.17035375525705
1319939666000,136.95265022251039
1320796379000,137.26034134648614
1321653091000,132.9471926616947
1322509802000,136.5312452823921
1323366513000,136.74236938237289
1324223224000,137.51886592233427
1325079937000,137.80062234163245
1325936649000,137.3155693467721
1326793361000,136.74453755337012
